BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;0;0;12;2;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;4;1;0;0;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Grafische Techniek;2816;VMBO Kaderbg Lw Grafimedia;0;0;0;0;0;0;6;0;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Media, vormgeving en ICT;6321;VMBO KB Media, vormgeving en ICT;0;0;0;0;17;2;0;0;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;6;1;0;0;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;0;0;5;1;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;32;0;0;0;0
00AH;17;loc, het Stedelijk Vakcollege;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;1;22;0;0;0;0;0;0
00AH;18;loc, vakschool het Diekman;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;17;9;16;5;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;12;9;6;10;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;1;0;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;31;21;0;0;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;33;37;0;0;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;12;5;16;15;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;3;0;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;6;11;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;17;28;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;24;29;0;0;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;11;2;10;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;10;4;6;8;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;5;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;10;10;13;14;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;14;1;6;3;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;4;2;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;2;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;9;4;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;7;18;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;23;17;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;0;1;0;2;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Techniek;Vakmanschapsroute Techniek;4411;LWOO BB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;4;0;7;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;2;4;4;8;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;0;1;1;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Techniek;Vakmanschapsroute Techniek;4511;VMBO BB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;4;0;3;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;3;4;1;6;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;1;0;1;1;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Techniek;Vakmanschapsroute Techniek;4412;LWOO KB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;0;0;0;1;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;1;1;0;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;0;4;3;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Techniek;Vakmanschapsroute Techniek;4512;VMBO KB Vakmanschapsroute Techniek Niveau-2;0;0;0;0;6;0;3;1;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;0;0;1;0;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;2;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;2;8;0;9;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;0;1;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;38;28;35;34;0;0;0;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;0;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;1;1;1;1;3
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;3;6;0;5;5
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;3;1;0;0;1;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;1;1;3;3;2
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;7;2;1;0;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;1;0;5;0;6;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;3;4;1;1;0
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;3;1
00AQ;00;Zwin College SGM;OOSTBURG;Zeeland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;2;3;3;6;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;2;3;1;1;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;13;25;30;25;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;1;0;5;2;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;11;12;16;9;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;14;16;14;13;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;3;5;5;9;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;16;16;18;31;0;0;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;9;1;9;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;20;22;23;13;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;3;19;4;12;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;8;8;7;2;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;0;1;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;4;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;10;12;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;3;3;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;15;37;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;1;0;2;1;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;1;2;1;2;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;3;0;5;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;1;1;2;5;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;2;0;2;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;1;0;2;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;24;3;15;1;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;7;9;1;7;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;1;0;0;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;38;37;53;32;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;2;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;0;1;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;2;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;5;4;4;3;4;4
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;2;2;5;4;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;8;3;2;0;2
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;2;4;0;0;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;0;2;7;1;3;2
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;3;0;3;1;0;0
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;1;0;5;4
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;0;3;2
00BD;00;Coenecoop College;WADDINXVEEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
00BD;02;Coenecoop College;BOSKOOP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;5;6;5;4;0;0;0;0;0;0;0;0
00BD;02;Coenecoop College;BOSKOOP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;7;8;5;8;0;0;0;0;0;0;0;0
00BD;02;Coenecoop College;BOSKOOP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;5;8;0;0;0;0;0;0
00BD;02;Coenecoop College;BOSKOOP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;9;8;0;0;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;6;6;3;11;0;0;0;0;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0016;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;46;95;51;92;0;0;0;0;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;4;3;9;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;4;10;15;21;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;3;3;5;4;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;2;0;3;8;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;3;2;3;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;3;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;29;47;0;0;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;29;54;0;0;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;5;11;3;6;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;33;30;29;30;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4055;LWOO VMBO-TL naar VAVO teruggekeerd gez.;0;0;0;0;0;0;1;1;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;2;4;0;0;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;0;1;4;0;0
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;1;0;6;15;11;11
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;1;1;9;1;2
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;0;0;9;9;8;6
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;2;2
00CB;00;SGM VO Vrije Schoolond;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
00CB;01;SGM VO Vrije Schoolond;ZEIST;Utrecht;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;6;8;4;11;0;0;0;0;0;0;0;0
00CB;01;SGM VO Vrije Schoolond;ZEIST;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0016;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;55;82;37;74;0;0;0;0;0;0;0;0
