BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;15;3;17;5;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;2;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;22;26;0;0;0;0;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;18;24;0;0;0;0;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;37;37;0;0;0;0;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;7;1;2;2;5
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;1;0;3;0;0
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;18;6;8;7;19;10
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;3;0;2;2;2
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;12;20;10;19;14;15
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;10;8;2;12;5;6
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;8;4;15;1;10;8
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;5;1;9;5;10;7
02TC;0;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;2;3
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;0;2;6;14;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;0;0;6;2;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;1;2;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;0;1;0;0;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;18;11;7;5;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;19;20;24;16;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;8;10;5;6;0;0;0;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Economie;Administratie;2551;LWOO Basisbg Lw Ec Admin;0;0;0;0;9;1;10;5;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3331;LWOO Basisbg Lw SDV;0;0;0;0;0;0;5;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;6;15;1;14;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Economie;Administratie;2951;VMBO Basisbg Lw Ec Admin;0;0;0;0;5;2;11;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3431;VMBO Basisbg Lw SDV;0;0;0;0;0;0;3;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;3;7;1;10;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO GL lj 3-4;N;Economie;Administratie;2751;VMBO Gemengde Lw Ec Admin;0;0;0;0;2;1;1;2;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO GL lj 3-4;N;Zorg & Welzijn;Verzorging;2731;VMBO Gemengde Lw ZrgWlz Vz Alg;0;0;0;0;2;3;0;2;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Economie;Administratie;2451;LWOO Kaderbg Lw Ec Admin;0;0;0;0;3;0;2;2;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3332;LWOO Kaderbg Lw SDV;0;0;0;0;0;0;6;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;3;9;0;9;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Economie;Administratie;2851;VMBO Kaderbg Lw Ec Admin;0;0;0;0;16;9;17;10;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;0;0;4;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;3;16;0;15;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;2;0;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;7;6;13;9;0;0;0;0
02TC;3;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;1;0;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;25;32;0;0;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;23;27;36;27;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;29;29;32;26;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;16;11;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;26;23;18;27;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;20;19;45;39;0;0;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;21;2;19;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;40;33;20;21;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;11;33;4;21;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;29;9;15;7;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;12;6;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;4;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;37;45;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;6;8;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;61;57;0;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;4;2;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;59;58;66;67;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;3;8;5;9;4;15
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;0
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;14;17;18;9;6;6
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;1;1;0;0;1
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;6;14;1;9;5;6
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;2;3;0;1;0;1
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;20;7;21;13;13;4
02TC;4;Christiaan Huygens Coll;EINDHOVEN;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;6;5;1;1;2;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;0;0;1;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;0;0;4;6;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;0;0;13;6;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;47;39;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;0;0;38;40;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;41;38;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;34;35;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;0;0;28;20;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;24;Ljvb op VWO/HAVO/VMBO-Alle Lw;9;3;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;16;17;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;28;19;0;0;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;0;0;12;8;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;24;37;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;14;11;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;0;0;41;36;0;0;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;28;1;25;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;56;42;54;31;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;4;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;15;30;19;22;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;26;2;12;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;5;6;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;1;5;2;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;7;7;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;26;26;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;4;7;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;42;48;0;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO GL lj 3-4;J;Economie;Administratie;2351;LWOO Gemengde Lw Ec Admin;0;0;0;0;2;2;0;1;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO GL lj 3-4;J;Zorg & Welzijn;Verzorging;2331;LWOO Gemengde Lw ZrgWlz Vz Alg;0;0;0;0;1;3;0;3;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO GL lj 3-4;N;Economie;Administratie;2751;VMBO Gemengde Lw Ec Admin;0;0;0;0;25;28;13;8;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO GL lj 3-4;N;Zorg & Welzijn;Verzorging;2731;VMBO Gemengde Lw ZrgWlz Vz Alg;0;0;0;0;14;24;4;16;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;3;0;1;5;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;27;3;46;32;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;2;0;0;0;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;10;1;9;1;8
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;0;0;3;0;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;11;9;15;11;12;21
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;2;1;3;0;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;0;0;1;4
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;2
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;6;14;10;15;5;6
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;5;1;4;0;2
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid / Economie en Maatschappij;178;VWO-ATH Prf Nat/Gezond & Ec/Maat;0;0;0;0;0;0;0;0;0;0;1;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;13;2;13;2;3;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;4;5;1;0;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;2;0;6;10
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;2;0
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;1
02TD;0;Jan Arentsz Chr SGM;ALKMAAR;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;3;6
02TD;3;CSG Jan Arentsz - Van der Meij;ALKMAAR;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;0;17;0;14;0;0;0;0
02TD;3;CSG Jan Arentsz - Van der Meij;ALKMAAR;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;7655;LWOO BB LWT Zorg en welzijn;0;0;0;0;0;0;0;2;0;0;0;0
02TD;3;CSG Jan Arentsz - Van der Meij;ALKMAAR;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;12;0;6;0;0;0;0
02TD;3;CSG Jan Arentsz - Van der Meij;ALKMAAR;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;8;0;16;0;0;0;0
02TD;3;CSG Jan Arentsz - Van der Meij;ALKMAAR;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;0;17;0;14;0;0;0;0
02TD;4;Jan Arentsz Chr SGM;ZUID-SCHARWOUDE;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;32;21;0;0;0;0;0;0;0;0;0;0
